,beat,population,square_mileage,households,percent_white,percent_hispanic,percent_black,percent_asian,percent_mixed,percent_other,med_income,percent_on_fs,percent_bachelors,percent_high_school,percent_no_high_school
11,211,8367.9025499288,0.657401183,3339.9715841407,18.7359268839339,4.006257389497831,56.1873462923574,18.80399691942981,2.0795139978653383,0.1869587136735132,43458.9550481239,13.271798487960623,53.24084086166433,34.81357668605565,11.944203297115775
12,212,7450.9546230395,0.5194029644,3174.4178508327,3.309258639252256,1.1974256594184471,93.5397783122206,1.0438788865388542,0.6578185007346832,0.251840084994979,25889.1662400604,49.34303328188886,27.247245850639768,54.56244975440142,18.190891156340527
13,213,5649.065950615501,0.4792970193999999,2496.4350523057,4.615192986953772,0.9466582231434792,89.353059298278,1.925578542789858,1.4012315158929134,1.7582794328304447,21344.1671940033,45.632452951586,27.61705856009204,53.658571589624174,18.723645493938346
14,214,6992.2130132677,0.5682095371,3700.9241240143,2.529702938685744,2.394612225878846,92.33685617579476,1.2618430389904092,1.476985620778972,0.0,26656.5230844115,42.83370440541015,34.50059832309816,46.51260265832411,18.98671691593512
15,215,3738.7213829067,0.3424085053,1432.8426831286,5.224607544516632,2.081940669370881,90.32445708256654,0.8271525874591157,1.3291360608092706,0.2127060552508267,33216.7080229606,41.29771575185489,31.478711024139592,52.04432167929555,16.478138876676983
16,221,5437.5107896414,0.3273423949,2263.9318071702,3.707990942432629,1.0652137360102572,92.52228843217956,0.4409676906826204,1.868198982959616,0.3953403145544413,38587.1686076897,34.79059286898328,39.44145914647414,50.33324166243038,10.226117039619837
17,222,14436.5273146108,0.8975330609000001,7536.890204166501,18.677348650924447,2.4137339923108385,65.75057298771094,9.947494465786043,2.4902601047874797,0.7205896728800982,52670.2318755863,13.453839155254585,67.58680270498802,26.023725996364387,6.389690433701157
18,223,5646.8788371483,0.3264709705,2924.1756991035,4.511940715886991,2.8266868488169763,89.53750515324039,0.4571302438930314,2.110423817274304,0.5563133384877864,27874.2967401134,31.62488047914895,39.03610424742288,50.09210299330967,10.871024733977624
19,224,2969.8745485321,0.304018177,1281.3492544629,1.4238323724818758,0.1325567896443909,97.41134251185798,0.2294104545415063,0.6356009862379536,0.167257014888227,35404.481791864,26.68527965695244,29.21172205859537,55.24098869863043,15.545594407632946
20,225,2135.5126434385,0.3213922004,752.1323400269999,0.851748136925691,0.3046335629802301,97.42865154787916,0.1414253932740518,1.140830869723746,0.1327102750811513,26704.1946933842,49.04086657354197,22.552072389502275,58.99505183144404,18.45209692203717
21,231,2301.1347392752,0.2511063786,808.5382244296001,0.4108309811957253,0.5315281560415066,98.5763753964221,0.2076137841543683,0.2119003505390498,0.0617510415947034,25186.5403471886,47.35928309255105,27.869215785152647,56.058163220757,16.073185685795348
22,232,3218.0565851263,0.2858271933,1171.6170234292,0.0220059039723879,0.061358561242406,96.6151637213326,0.0,3.279465909449136,0.0220059039723879,30513.6533147916,47.30813901706629,26.75744165580094,56.61053970107338,16.632246758378972
23,233,8113.2485442285,0.8153672740000001,3573.4204451249,32.96201086868222,4.458713224135536,50.06756192288661,8.034812667609318,3.7907556317288407,0.6861456434217204,41714.1996828371,21.10709468312054,62.78019283494941,30.729926616019064,6.490558909936422
24,234,11117.9339231972,0.4466594535,5936.723672569,42.1211581102346,10.78968397942531,31.96646340226466,11.23790612354172,3.141937802653768,0.7428507614160166,42344.5271984716,10.541900465206908,75.22458916323048,21.064810986980287,3.709485145517768
25,235,8881.248183575899,0.7764731534999999,3277.1529668805,54.306823715331,4.883727571708989,21.801053511719527,15.888103656561226,2.7872842445027755,0.3330072427194799,69703.73426859139,8.990738103548646,82.88446593115103,13.893686262869515,3.221123862738077
26,311,3632.0141902578,0.289946035,1297.7900367927,0.2241307024993256,0.0132696936480248,93.65405757493365,0.0,2.96664011213161,3.141901916792901,19069.9788866412,65.36979856203902,19.998026982496537,57.95688869992402,22.044710502773857
27,312,4209.3570686968,0.478425595,1566.1417657244,2.348767647675685,0.173315881580905,96.15936105058556,0.0,0.5867054659904618,0.7318500948230907,17085.665666095,53.406770723755095,19.99951979761273,58.37304472391608,21.628387830667545
28,313,4816.841478769,0.2504596182999999,2123.4700748809,6.145186263973695,1.4431795223550838,85.76825049997923,2.062694355523856,4.580345027175029,0.0003440914336303,19078.363585965,44.56492684545493,28.961731117993512,54.38471846122571,16.653479912336604
29,314,5908.0467977993,0.4328323997,2068.6520281592,15.267178456876556,2.217760476145961,74.99360813271797,5.963983733696039,1.4675927098190438,0.0898766378336392,33317.7163345073,37.18126241745127,45.26627701268812,46.261551072692,8.472430290392547
30,321,8412.165743055899,0.8479163358,3026.8726193631,1.2045137070871748,2.0300642418805133,95.53825665178404,0.2290319406985556,0.8853269825428488,0.1128063048987519,33362.2597402362,43.35236356550449,33.85373120680386,52.2618819672381,13.885215206293395
31,322,4676.7379837914,0.4314095271,1848.1992111221,0.8215198287515114,1.077414174455224,97.4182350437363,0.1064774164398026,0.3212739627593851,0.2550796029720893,27847.805564796097,36.54729580974677,18.178271017059547,65.00281908543062,16.818099644212484
32,323,7811.128504884499,0.6420763685,2983.1134425556,1.3848039980133378,0.6796831525380855,96.4139298182428,0.0,1.3454320288532238,0.1761510023755966,46349.5434042076,29.5188638622444,33.22611971950777,55.4128532356872,11.361749771062462
33,324,6503.157639865501,0.5435577587,2633.4244674498,1.6016123738275885,0.7032007759409905,96.18517517584375,0.2478812756833832,1.2077687095591372,0.0543620489272518,24842.8371043121,45.78226617175921,31.396798136188465,55.23361858365416,13.370620229614245
34,331,11309.5649590726,1.0917585753,5864.8157924839,9.85580651240101,2.7205195625202023,83.89627311536707,2.4972591198809435,0.8787491412326572,0.1513925984019814,33958.1099477885,33.07612713731836,42.59518404198754,47.64303916752414,9.76218390909486
