fips,MedianIncome,PovertyEst,LaborForce,UnemploymentRate,Older,Urban,Trump2016,Trump2020,RepGov,Female,AdherentPercent
08125,82124,1124,5604,2.8,16.5507,35.09,80.51029,82.45332,0.0,0.0,52.89288889
09001,98828,81309,466208,7.9,13.83378,95.42,37.89056,35.73839,0.0,0.0,63.22788889
09003,73476,92518,476115,8.1,14.97163,94.59,37.05034,35.39089,0.0,0.0,49.511
09005,79512,13160,102109,6.9,17.19258,58.55,54.7817,51.7007,0.0,0.0,42.26488889
09007,89970,12020,92221,6.5,16.85489,75.46,43.94358,40.9917,0.0,0.0,42.11388889
09009,72517,92869,457171,8.0,15.00633,96.36,42.13068,40.64596,0.0,0.0,48.831
09011,77202,20478,131992,9.6,15.662,74.19,43.82504,40.90857,0.0,0.0,44.936
09013,87247,9362,84598,6.2,14.44616,61.79,44.10204,43.22871,0.0,0.0,39.393
09015,66349,11719,62218,7.8,13.90796,50.24,50.76228,51.05559,0.0,0.0,45.622
10001,61538,23168,79715,8.6,15.06891,73.03,49.81482,47.12324,0.0,0.0,32.447
10003,75145,55026,298640,7.7,13.33383,95.4,32.70266,30.72109,0.0,0.0,46.48988889
10005,69829,26206,106004,7.5,23.09518,58.7,59.16703,55.0668,0.0,0.0,36.47688889
11001,91957,101959,409734,8.0,,,,,,,55.232
12001,51995,44315,134931,5.4,12.28313,78.81,36.443,35.74374,1.0,0.0,41.579
12003,61514,3416,11759,4.9,12.29175,40.51,81.47855,84.72153,1.0,0.0,25.318
12005,61332,20719,82763,6.1,15.50067,88.0,71.15237,71.05371,1.0,0.0,41.243
12007,48260,4242,10791,5.9,18.34766,24.47,73.67333,75.80693,1.0,0.0,46.199
12009,65871,59282,281591,6.6,21.87751,94.93,57.77875,57.62299,1.0,0.0,34.862
12011,63901,214119,1020586,8.8,14.92475,99.98,31.41825,34.81453,1.0,0.0,36.70188889
12013,43994,2512,4754,5.2,18.32606,32.49,76.5947,80.8152,1.0,0.0,40.793
12015,58368,18781,71182,7.3,36.95706,91.12,62.4939,62.95599,1.0,0.0,40.054
12017,48574,18933,46500,8.4,34.33645,65.48,68.3214,70.11415,1.0,0.0,30.598
12019,72520,19482,105658,5.4,13.42462,85.03,70.41734,67.90724,1.0,0.0,43.37588889
12021,81895,39254,177497,6.9,28.86742,91.51,61.75596,62.04948,1.0,0.0,34.53388889
12023,46670,10444,29566,5.8,17.21513,37.94,70.94717,72.13849,1.0,0.0,40.235
12027,45807,7387,14356,5.2,20.44146,53.76,62.67075,65.66869,1.0,0.0,40.967
12029,41450,3538,5886,5.5,23.26699,22.98,80.83865,82.75989,1.0,0.0,28.86988889
12031,55202,143438,485114,6.7,12.2062,97.09,48.99565,47.43355,1.0,0.0,55.59088889
12033,57089,41047,144779,6.7,15.94427,91.7,58.2881,56.74289,1.0,0.0,53.183
12035,67054,11058,46636,7.6,27.38606,89.68,58.87865,60.01868,1.0,0.0,33.174
12037,47206,1998,4681,5.4,22.54751,31.96,68.61569,68.25814,1.0,0.0,40.89488889
12039,42698,9356,18421,6.8,15.68468,34.62,30.44069,31.41571,1.0,0.0,44.931
12041,52000,2555,7028,4.9,19.73308,16.08,80.06653,81.51781,1.0,0.0,38.33188889
12043,45328,2302,5192,5.6,27.76846,29.36,68.79449,72.8288,1.0,0.0,24.371
12045,51593,1977,5022,5.9,19.06355,22.91,73.08697,74.88669,1.0,0.0,43.056
12047,41871,2846,4199,7.6,18.28494,36.52,63.08934,65.43739,1.0,0.0,38.89488889
12049,46264,5373,8466,6.5,14.51963,52.19,69.13026,72.15086,1.0,0.0,50.89588889
12051,45652,9651,15589,8.1,12.46534,62.11,55.75365,61.09737,1.0,0.0,28.52588889
12053,52108,24571,71534,8.1,26.96171,80.62,62.87842,64.64442,1.0,0.0,27.236
12055,48922,16905,34641,7.7,33.26952,78.93,64.72833,66.84492,1.0,0.0,34.41988889
12057,65272,175650,754552,7.1,12.67286,96.49,44.68837,45.9788,1.0,0.0,39.773
12059,41969,3651,6850,5.5,19.66704,21.23,87.8909,89.10455,1.0,0.0,49.566
12061,72934,13959,64233,7.4,29.55873,95.03,60.78326,60.39145,1.0,0.0,47.256
12063,44108,7738,17231,5.4,19.1391,24.64,67.77634,69.08426,1.0,0.0,47.62588889
12065,54354,2281,5347,5.6,22.06133,0.0,51.43306,52.99965,1.0,0.0,61.032
12067,41635,1494,2781,4.2,15.51108,0.0,82.81481,85.51121,1.0,0.0,42.322
12069,58501,34282,154028,8.9,25.48422,80.75,59.9701,59.56018,1.0,0.0,38.462
12071,66140,81863,345417,7.3,25.73157,94.18,58.66874,59.21493,1.0,0.0,37.68288889
12073,61403,49598,150626,5.8,11.00425,87.69,35.39707,35.2626,1.0,0.0,47.272
12075,41894,7055,16569,6.0,21.85431,7.95,71.03837,72.36552,1.0,0.0,47.641
12077,46734,1342,2598,4.8,13.00149,0.0,77.14719,79.92137,1.0,0.0,42.618
12079,41650,3969,7599,6.0,18.41394,19.99,57.02694,59.44563,1.0,0.0,48.798
12081,63328,44512,176496,6.8,24.93771,94.21,56.95745,57.60885,1.0,0.0,37.77788889
12083,48553,55608,138469,7.0,27.71317,68.97,61.73024,62.54453,1.0,0.0,34.887
12085,72736,17627,72180,6.1,28.92495,91.52,62.02633,61.95734,1.0,0.0,41.85188889
12086,59259,399797,1291854,8.0,14.83006,99.6,34.09382,46.06031,1.0,0.0,39.75788889
12087,68584,7404,44755,7.9,19.94703,91.29,51.57421,53.49476,1.0,0.0,33.37088889
12089,75123,7348,41338,5.7,18.80484,51.85,73.53503,72.37762,1.0,0.0,46.75188889
12091,65977,19813,96010,5.5,14.79936,87.9,71.31943,68.57088,1.0,0.0,47.77588889
12093,48028,6933,17138,5.4,18.2687,63.45,68.52993,71.8942,1.0,0.0,35.831
12095,69074,174206,737546,10.6,10.47338,97.96,35.74405,37.90498,1.0,0.0,42.08288889
12097,63018,45150,185793,13.5,12.0431,92.18,35.89915,42.61291,1.0,0.0,36.717
12099,68200,178480,717379,7.6,22.31345,98.96,41.19714,43.29141,1.0,0.0,36.641
12101,52332,64340,238327,7.2,21.85504,90.53,58.943,59.48306,1.0,0.0,21.82588889
12103,61532,106309,484330,7.0,22.18345,99.72,48.573,49.34815,1.0,0.0,36.016
12105,54591,104836,316626,9.0,19.16307,86.49,55.39129,56.6883,1.0,0.0,40.64488889
12107,36527,17792,26470,7.9,20.54563,43.84,66.98824,70.14544,1.0,0.0,41.649
12109,94343,22314,133843,5.3,17.42142,76.23,64.98402,62.81551,1.0,0.0,36.65888889
12111,59023,45996,145363,7.8,21.9125,96.64,49.91651,50.43359,1.0,0.0,28.656
12113,71583,17152,82647,5.2,14.0229,79.01,74.4876,72.37113,1.0,0.0,44.3
12115,66138,37949,184464,6.8,33.04264,95.68,54.3077,54.83508,1.0,0.0,43.50788889
12117,71930,37499,237769,7.2,13.47079,96.84,48.69706,48.01909,1.0,0.0,40.706
12119,60278,16128,32225,7.9,55.48168,65.04,68.78368,67.86073,1.0,0.0,23.55
12121,46264,7489,17758,5.6,19.47187,16.83,76.47121,77.93133,1.0,0.0,52.67
12123,45527,3680,8169,6.2,20.34492,30.72,74.60934,76.53796,1.0,0.0,49.12688889
12125,49313,2139,4552,4.7,12.46883,32.55,80.22133,82.19376,1.0,0.0,21.20388889
12127,55463,63322,249560,7.6,22.60575,90.06,54.84472,56.53837,1.0,0.0,34.86388889
12129,64671,3204,14885,4.5,13.90909,38.32,68.47628,69.95219,1.0,0.0,22.65388889
12131,74108,8470,31957,5.9,18.74674,36.87,76.56664,75.37462,1.0,0.0,40.399
12133,44661,4763,9478,5.8,18.57501,15.45,77.44077,80.11681,1.0,0.0,39.231
13001,44871,3550,9105,4.7,14.73625,28.56,78.42353,78.30751,1.0,0.0,82.66588889
13003,39633,1801,4434,3.9,11.02362,0.0,71.9278,72.90016,1.0,0.0,41.02688889
13005,41756,2261,4652,4.9,14.072,30.71,83.69077,86.07242,1.0,0.0,57.895
13007,43696,701,1145,6.0,16.41337,0.0,53.81944,57.68489,1.0,0.0,40.075
13009,49350,8910,17607,6.9,13.22827,64.86,47.84448,48.78089,1.0,0.0,31.111
13011,62836,2245,9778,4.3,15.43496,6.17,88.25224,88.56948,1.0,0.0,57.695
13013,64460,8629,40112,5.1,10.7658,69.94,73.21008,70.68379,1.0,0.0,37.691
13015,64980,10991,49719,6.2,11.94386,64.77,76.09963,74.65124,1.0,0.0,46.706
13017,39305,3636,5460,6.9,14.47713,66.0,63.04238,62.6295,1.0,0.0,69.63788889
13019,45094,3610,7405,5.8,15.31316,23.86,82.40134,82.90069,1.0,0.0,36.56
13021,44467,40946,67421,7.5,13.60246,85.59,38.7282,37.55833,1.0,0.0,60.34088889
13023,51448,2134,4501,6.5,17.71301,48.41,75.33441,75.84093,1.0,0.0,42.111
13025,39256,3386,6995,5.4,13.65615,0.55,88.48051,90.2439,1.0,0.0,34.66388889
13027,42973,3140,6842,5.2,17.98653,28.96,58.69496,60.00563,1.0,0.0,45.63188889
13029,81890,3249,18718,5.3,9.316395,47.66,69.79353,66.74479,1.0,0.0,40.092
13031,48629,15342,37020,6.5,10.34431,51.72,59.93954,61.10668,1.0,0.0,36.336
13033,44870,4455,9026,7.2,13.31575,25.0,48.03209,50.5476,1.0,0.0,48.33988889
13035,52720,4651,10739,6.2,14.2755,22.06,70.87686,71.4128,1.0,0.0,42.05
13037,37984,1555,2237,5.1,18.28645,0.0,40.97874,41.99272,1.0,0.0,60.382
13039,67525,5021,21089,4.7,10.81487,68.56,65.26959,64.37981,1.0,0.0,38.604
13043,42583,2143,5633,4.4,14.89065,33.03,70.82779,70.70638,1.0,0.0,43.135
13045,64554,19693,54475,6.4,12.25531,58.17,68.54198,68.79865,1.0,0.0,48.56488889
13047,61906,6796,32611,4.3,15.10336,71.9,78.68729,77.21597,1.0,0.0,30.46488889
13049,46061,2781,4842,3.8,13.87111,48.98,73.6028,74.84676,1.0,0.0,36.85788889
13051,56357,43011,140631,7.6,13.40287,95.5,41.17325,39.90166,1.0,0.0,56.898
13053,51811,1222,1988,6.2,4.691211,70.48,53.90173,55.62579,1.0,0.0,9.079888889
13055,44399,4431,9767,8.4,16.37728,42.44,78.30463,80.23881,1.0,0.0,47.73
13057,90675,17630,133045,4.9,11.18014,82.9,72.7372,68.76704,1.0,0.0,42.66488889
13059,46693,28845,58206,6.4,9.800551,94.14,28.69903,28.14241,1.0,0.0,37.542
13061,35937,675,896,12.4,18.71921,0.0,44.53186,44.39024,1.0,0.0,60.85488889
13063,49370,48136,139790,10.3,7.801257,99.11,13.15613,14.07549,1.0,0.0,44.36288889
13065,43088,1326,2943,4.0,14.45221,39.57,70.56897,73.57568,1.0,0.0,40.36488889
13067,81517,69097,414357,5.9,10.0234,99.75,46.74963,42.01784,1.0,0.0,54.40088889
13069,44520,9184,18938,5.8,12.88877,33.42,68.90472,69.52807,1.0,0.0,47.61288889
13071,41673,9078,21917,4.5,13.44146,41.05,72.77811,73.21273,1.0,0.0,57.78888889
13073,87489,10629,74411,4.2,11.09146,83.77,67.0821,62.07012,1.0,0.0,38.605
13075,35225,3340,8102,4.7,13.87078,40.59,69.14541,69.65174,1.0,0.0,51.57988889
13077,84121,12862,73981,6.2,11.86626,67.07,69.3354,67.05947,1.0,0.0,46.761
13079,48184,1941,5488,5.0,15.57443,0.0,70.42854,72.56638,1.0,0.0,19.24
13081,36871,5282,9515,7.9,14.59838,52.97,60.52,62.05652,1.0,0.0,45.18988889
13083,41069,1954,7860,4.1,17.35265,27.87,80.90735,81.59806,1.0,0.0,36.62588889
13085,75081,2332,12319,4.7,17.39324,19.69,84.58904,83.31571,1.0,0.0,46.91888889
13087,42996,6495,11304,4.8,15.15907,43.52,58.6931,58.10752,1.0,0.0,62.309
13089,69545,118345,395683,8.0,9.831501,99.74,16.06477,15.74582,1.0,0.0,47.98388889
13091,42683,3980,6957,6.0,15.14752,27.77,71.77984,72.395,1.0,0.0,62.97
13093,45112,3040,4925,7.7,16.64025,46.33,50.59958,52.5944,1.0,0.0,37.55888889
13095,40793,22686,37712,8.6,13.05029,86.04,30.14591,29.5888,1.0,0.0,57.871
13097,65269,16770,72297,7.4,9.832489,84.24,43.23716,36.83327,1.0,0.0,49.88188889
13099,39697,2371,4424,5.8,17.70633,34.05,53.36679,52.23593,1.0,0.0,79.86
13101,45378,821,1899,3.9,11.97531,0.0,85.61703,87.1617,1.0,0.0,19.236
13103,77690,5293,31400,5.0,10.25099,32.95,76.36247,73.99512,1.0,0.0,39.922
13105,43553,4528,7969,6.9,17.81177,29.38,66.59505,67.88791,1.0,0.0,56.699
13107,36243,5584,8518,7.1,14.83768,33.12,68.00204,68.94266,1.0,0.0,41.94588889
13109,51018,2002,5002,5.1,15.38833,38.72,66.7407,68.00095,1.0,0.0,43.373
13111,44730,4111,11066,4.7,24.30998,0.0,81.79191,81.95164,1.0,0.0,63.069
13113,98623,6079,56444,5.4,15.10089,81.82,58.0158,52.72106,1.0,0.0,66.0
13115,47423,17472,43234,6.3,15.04314,63.18,70.20438,69.92091,1.0,0.0,63.235
13117,116690,12669,120904,4.6,10.52968,90.08,71.7276,65.82812,1.0,0.0,42.15188889
13119,47706,3708,9892,5.9,18.53579,11.07,83.24287,84.24524,1.0,0.0,70.04188889
13121,71504,136220,557232,8.0,10.12033,98.92,27.1069,26.20323,1.0,0.0,65.8
13123,66066,4437,11963,4.7,20.51418,12.36,82.31731,81.26476,1.0,0.0,44.875
13125,50800,447,1244,4.1,15.38461,0.0,88.84892,89.58466,1.0,0.0,47.404
13127,59286,13107,38215,6.8,16.56099,79.43,63.10626,61.01029,1.0,0.0,54.897
13129,54915,6829,28062,5.5,12.6391,48.44,80.48276,80.74315,1.0,0.0,58.759
13131,54601,4527,10601,4.4,15.56575,37.64,65.82127,65.69534,1.0,0.0,55.644
13133,61857,2849,7080,5.9,24.78288,17.25,62.14471,62.8424,1.0,0.0,50.61888889
13135,73460,97747,481453,6.3,8.078035,99.51,45.21426,40.191,1.0,0.0,45.536
13137,61071,5963,18691,5.4,18.18517,41.24,81.74603,81.43018,1.0,0.0,62.794
13139,67735,25886,101949,4.7,12.90557,79.44,73.68999,70.89146,1.0,0.0,76.1
13141,36424,2202,2532,8.8,22.4679,38.41,23.54423,27.78714,1.0,0.0,35.22088889
13143,51431,4633,12245,5.9,14.59996,22.64,84.64257,86.55061,1.0,0.0,48.843
13145,81151,3195,16527,4.6,15.57034,3.32,72.7855,71.62723,1.0,0.0,35.142
13147,52401,3711,11373,5.4,19.95943,25.53,72.29334,74.36361,1.0,0.0,73.046
13149,51532,1938,5132,6.5,14.55338,0.0,80.12363,83.77827,1.0,0.0,48.70688889
13151,69620,20755,115352,7.4,9.862499,86.15,46.55487,39.2356,1.0,0.0,33.911
13153,69442,17041,70418,5.2,11.19178,90.04,59.35459,55.50656,1.0,0.0,52.774
13155,47492,1720,3467,5.5,16.27119,35.29,74.09128,75.19194,1.0,0.0,44.95688889
13157,70960,6883,39648,4.4,12.777,39.99,80.40063,78.30656,1.0,0.0,37.456
13159,57796,2015,6756,4.9,14.11634,18.24,72.35705,76.16431,1.0,0.0,36.00688889
13161,44417,3003,6099,5.1,13.48806,30.49,80.60522,81.35506,1.0,0.0,56.975
13163,40333,3101,6658,6.7,15.70614,19.33,44.0871,46.30187,1.0,0.0,65.55188889
13165,38306,2111,3178,6.3,17.98643,33.9,62.35992,62.54704,1.0,0.0,63.17688889
13167,36358,2059,4006,4.9,14.99729,34.59,68.41391,69.51219,1.0,0.0,44.35888889
13169,64812,3285,13346,4.6,14.53141,32.29,66.3047,66.55953,1.0,0.0,37.25288889
13171,55024,2504,7980,6.3,16.31501,39.13,68.42244,69.99448,1.0,0.0,61.833
13173,35215,2046,3723,5.2,11.77635,28.87,69.34638,70.16219,1.0,0.0,37.706
13175,46690,9611,19367,6.7,15.39367,43.36,63.76491,63.75874,1.0,0.0,59.30288889
13177,74640,2947,14763,4.6,10.32176,63.77,75.43598,71.83798,1.0,0.0,35.15788889
13179,49788,8886,25741,6.2,7.256127,76.84,38.08606,37.20202,1.0,0.0,27.148
13181,47883,1310,3497,5.4,19.98689,0.0,67.29269,68.36889,1.0,0.0,43.897
13183,53841,3303,8139,4.4,7.535082,18.66,63.83548,62.34753,1.0,0.0,21.827
13185,48864,22695,51599,6.0,10.53233,72.8,57.88173,55.42444,1.0,0.0,52.794
13187,63822,3896,16463,4.8,15.63933,16.06,78.00227,78.31434,1.0,0.0,24.775
13189,48392,3490,8695,7.8,15.0153,39.04,58.61027,59.00526,1.0,0.0,62.373
13191,48097,2847,5949,5.7,20.23681,25.69,59.08705,59.97611,1.0,0.0,30.37688889
13193,35997,3362,4614,6.7,14.7681,46.81,35.92256,38.23719,1.0,0.0,37.775
13195,50619,4366,12972,5.2,15.25817,8.12,76.97781,75.82513,1.0,0.0,43.866
13197,46792,1736,3192,5.1,16.24277,0.0,60.35187,62.75862,1.0,0.0,34.13388889
13199,45095,4617,8816,8.6,17.64566,16.72,56.81298,59.97977,1.0,0.0,45.385
13201,51855,1091,2772,4.0,18.94005,0.0,74.33071,72.90049,1.0,0.0,38.367
13205,38256,7426,8289,6.5,15.32161,45.49,54.3719,55.06583,1.0,0.0,52.234
13207,65599,3447,12700,5.1,15.79255,19.77,69.59369,70.92367,1.0,0.0,36.73188889
13209,47074,1577,3891,5.4,16.4034,1.29,74.94382,74.61558,1.0,0.0,40.206
13211,68343,2251,9142,5.4,17.08968,24.63,69.51775,70.31437,1.0,0.0,52.686
13213,58761,6319,15350,7.6,12.05312,29.87,83.23941,84.11203,1.0,0.0,34.41
13215,44959,40029,77258,7.8,11.95046,97.02,39.375,37.39349,1.0,0.0,62.073
13217,62183,15997,51901,7.1,11.29558,68.76,47.74705,44.01114,1.0,0.0,34.799
13219,104519,2468,19208,3.8,12.82726,49.68,67.70888,65.9369,1.0,0.0,51.006
13221,55678,2022,6791,4.8,16.56357,0.75,69.50376,68.75691,1.0,0.0,22.465
13223,77755,12612,85313,5.4,8.738162,79.95,69.11039,63.85818,1.0,0.0,26.397
13225,51531,5114,11814,6.2,13.54293,61.78,50.51874,51.82825,1.0,0.0,47.56488889
13227,69781,3423,14927,4.8,19.24188,26.9,83.32856,82.19257,1.0,0.0,24.906
13229,51696,3196,8500,4.5,14.68159,20.65,86.35056,87.29966,1.0,0.0,59.21688889
13231,64986,1902,8705,5.0,14.09855,1.04,83.83862,85.13992,1.0,0.0,39.672
13233,51040,6912,18292,6.0,14.09864,48.58,77.73697,78.10416,1.0,0.0,61.41488889
13235,44019,2027,3976,4.5,17.26368,33.3,67.70428,68.97819,1.0,0.0,40.75788889
13237,56104,3648,8210,6.6,20.54144,19.05,69.09129,69.93674,1.0,0.0,33.66988889
13239,37735,523,800,6.5,26.23656,26.9,55.07663,54.61121,1.0,0.0,53.40188889
13241,53038,2341,7215,5.3,24.60667,20.72,79.09171,78.11455,1.0,0.0,82.858
13243,36064,1749,2490,5.9,17.01828,49.37,43.86874,45.23267,1.0,0.0,54.333
13245,43942,48382,85112,7.6,12.25934,90.78,32.60887,30.77843,1.0,0.0,57.54088889
13247,61332,11464,43989,7.6,11.91568,85.07,35.81633,29.12647,1.0,0.0,40.968
13249,53163,779,2145,4.3,14.69428,0.0,77.10843,79.12088,1.0,0.0,45.729
13251,44061,2793,5047,8.2,16.08696,21.08,57.99263,59.07651,1.0,0.0,57.932
13253,41778,1832,3093,5.0,20.3693,31.45,65.50182,67.20679,1.0,0.0,67.694
13255,51019,11835,28305,7.6,15.09464,58.38,60.27757,59.92519,1.0,0.0,73.06788889
13257,46626,4297,10414,6.4,18.24759,41.44,78.70901,78.81363,1.0,0.0,64.008
13259,40205,1561,2509,5.7,18.83721,0.0,39.21091,40.25126,1.0,0.0,33.13
13261,42653,6726,12525,7.4,14.58972,58.22,48.07254,47.19296,1.0,0.0,52.336
13263,44458,1274,2757,6.9,18.7017,6.12,36.87943,39.523,1.0,0.0,35.805
13265,28004,362,530,7.2,23.97661,0.0,38.90747,38.79311,1.0,0.0,35.935
13267,45191,4330,9651,4.3,14.65428,31.76,74.02238,73.96457,1.0,0.0,38.879
13269,38783,1831,2746,6.7,17.67956,0.0,60.6114,62.98803,1.0,0.0,46.081
13271,38161,3774,3782,9.9,18.09105,53.01,64.54929,65.18228,1.0,0.0,39.606
13273,39433,2287,3497,7.5,16.64792,47.94,44.79541,45.38044,1.0,0.0,52.56
13275,57969,7072,16930,6.2,15.85296,53.98,59.93059,59.29499,1.0,0.0,61.836
13277,45093,7999,20500,5.1,13.67137,59.22,67.83369,66.24485,1.0,0.0,60.96788889
13279,42165,5919,12081,6.6,13.89045,48.94,72.59552,72.1367,1.0,0.0,68.398
13281,43640,1455,3841,6.7,33.48348,0.0,79.9435,80.01003,1.0,0.0,51.858
13283,40834,1501,2710,6.0,18.70504,41.13,66.96297,68.28079,1.0,0.0,41.772
13285,51799,11136,37448,7.3,13.09745,55.7,60.64824,60.37874,1.0,0.0,54.199
13287,46042,1667,3264,7.2,17.76938,50.27,61.76991,61.96254,1.0,0.0,73.169
13289,46444,1593,2790,7.4,18.34917,0.0,50.18505,53.33033,1.0,0.0,48.775
13291,50653,3219,10464,4.4,30.44706,0.0,81.80912,81.30865,1.0,0.0,66.46788889
13293,48233,3969,11328,6.6,16.82729,53.09,66.71549,66.68732,1.0,0.0,58.148
13295,49388,9650,30601,4.9,15.89958,56.15,79.1094,78.94324,1.0,0.0,55.698
13297,71390,10898,44917,5.4,13.38675,57.34,76.91528,74.05907,1.0,0.0,40.262
13299,39994,8660,15284,5.6,15.56724,70.56,70.0247,69.7935,1.0,0.0,64.88788889
13301,40422,1204,2635,6.8,18.99543,0.0,42.49571,44.0,1.0,0.0,68.632
13303,43309,3887,6931,6.4,15.45906,34.4,49.13322,49.25609,1.0,0.0,54.373
13305,48885,5497,11540,5.6,14.42911,42.06,78.51774,78.15166,1.0,0.0,66.208
13307,45381,482,1008,5.7,16.94291,0.0,56.55296,53.77426,1.0,0.0,36.656
13309,36671,1864,1608,7.2,19.54023,0.0,67.60228,69.2779,1.0,0.0,25.98
13311,58831,3778,16197,4.4,19.72963,16.21,82.83918,82.4919,1.0,0.0,38.59388889
13313,56249,13347,43275,7.3,12.09011,70.92,70.85831,69.74922,1.0,0.0,65.01288889
13315,40856,1851,2737,5.7,16.89531,0.0,70.50117,73.25404,1.0,0.0,53.085
13317,42071,1919,3712,6.7,20.83546,32.63,57.47204,56.12326,1.0,0.0,54.40388889
13319,44068,1732,3790,5.4,16.87332,0.0,54.53695,55.87002,1.0,0.0,47.62088889
13321,47907,3590,8844,5.4,15.8371,30.84,74.32858,73.5595,1.0,0.0,47.69588889
15001,70313,24301,89119,11.4,,,,,,,49.45188889
15003,89584,74186,440915,10.2,,,,,,,39.29488889
15007,80517,7005,35337,16.2,,,,,,,39.51888889
15009,80763,15690,82820,17.8,,,,,,,44.80688889
16001,73324,37356,257677,5.4,11.93189,94.53,47.93161,50.38726,1.0,0.0,43.029
16003,49967,606,1758,9.3,24.27822,0.0,71.27806,75.05801,1.0,0.0,25.20088889
16005,54538,10592,42560,4.9,12.13314,84.27,51.42943,58.98668,1.0,0.0,67.112
16007,55689,579,3075,4.2,18.98305,0.0,75.23907,87.90347,1.0,0.0,87.721
16009,53014,1167,4140,7.5,19.83333,28.09,73.97424,77.98109,1.0,0.0,61.271
16011,65658,5207,23776,3.9,12.40164,43.97,65.60602,76.11725,1.0,0.0,68.06588889
16013,76301,1603,12666,7.8,15.01193,67.23,31.148,30.33564,1.0,0.0,28.523
16015,55583,919,3609,8.0,20.99853,0.0,70.12067,72.3029,1.0,0.0,20.91588889
16017,55241,5859,21119,7.5,20.22403,27.55,60.77906,67.15779,1.0,0.0,25.768
16019,67294,11709,58136,4.0,11.60832,87.05,60.38858,70.01574,1.0,0.0,73.012
16021,52193,1758,5502,6.2,19.47514,23.82,73.57281,78.2037,1.0,0.0,37.805
16023,52081,373,1393,3.6,18.3908,0.0,74.30894,84.947,1.0,0.0,77.37788889
16025,59409,94,684,4.8,17.14286,0.0,68.44741,67.24138,1.0,0.0,27.66288889
16027,57886,24648,105981,5.9,12.0761,80.13,64.93119,68.28877,1.0,0.0,40.83388889
16029,63719,556,4110,3.6,16.50485,40.11,74.95882,85.07026,1.0,0.0,84.02988889
16031,64591,2425,12384,3.7,12.69357,48.49,72.74395,82.11652,1.0,0.0,72.66
16033,52182,99,378,4.0,,,,,,,35.947
16035,45377,1129,3021,8.2,27.05411,41.39,75.03288,78.13985,1.0,0.0,32.268
16037,53278,538,2218,5.0,22.93689,0.0,73.64277,76.26871,1.0,0.0,40.224
16039,49450,3132,11897,4.8,11.85039,73.12,68.27092,71.00441,1.0,0.0,42.36288889
16041,65396,1078,7060,3.6,13.14664,33.81,70.94017,87.71008,1.0,0.0,95.83088889
16043,58658,1600,7894,3.6,16.53831,27.96,71.59608,82.57181,1.0,0.0,77.435
16045,60526,2036,8422,5.9,20.68134,54.98,75.20121,79.84535,1.0,0.0,56.361
16047,57728,1747,8256,3.8,16.54557,41.92,72.10557,77.00826,1.0,0.0,47.10888889
16049,51201,2138,6709,6.7,24.02804,19.36,78.32907,81.50385,1.0,0.0,34.567
16051,66806,2586,14142,3.4,10.34418,33.39,73.54198,85.36654,1.0,0.0,74.23088889
16053,57342,2990,12198,4.0,11.91641,48.68,68.87598,73.39989,1.0,0.0,59.57788889
16055,66959,14595,81286,6.9,16.14411,75.76,67.0564,69.91366,1.0,0.0,57.744
16057,59834,5840,19756,4.7,12.09183,65.01,39.98126,46.04764,1.0,0.0,29.543
16059,48908,1222,3651,6.7,25.89168,38.86,74.01672,75.81258,1.0,0.0,45.842
16061,52255,492,1662,7.7,24.0,0.0,75.59748,79.62566,1.0,0.0,50.43188889
16063,58806,602,2667,5.8,11.50527,0.0,67.73455,75.72165,1.0,0.0,36.329
16065,53727,5659,22306,2.7,6.154882,71.54,56.99624,79.23679,1.0,0.0,102.824
16067,56022,2940,11642,3.8,14.9542,55.78,71.13537,78.38109,1.0,0.0,72.849
16069,57839,4597,20793,4.9,18.30276,80.84,62.22157,65.52201,1.0,0.0,29.38988889
16071,69357,431,2342,4.2,18.40855,0.0,74.03288,87.6377,1.0,0.0,84.20388889
16073,53910,1630,5493,6.0,15.96789,22.71,77.85714,80.53564,1.0,0.0,28.9
16075,60177,2824,11941,5.3,16.62971,57.33,75.50412,78.47339,1.0,0.0,41.86888889
16077,45404,942,4132,4.1,13.3812,57.41,60.40609,68.56773,1.0,0.0,80.93888889
16079,44336,1832,5444,9.1,20.70646,43.96,64.39453,69.69747,1.0,0.0,25.296
16081,74935,921,6632,5.7,7.729703,0.0,43.51591,45.02915,1.0,0.0,39.036
16083,54995,9684,41250,5.3,14.43443,72.01,66.0427,70.60251,1.0,0.0,50.05688889
16085,62600,1013,5643,7.9,20.39853,0.0,54.32791,55.88277,1.0,0.0,28.797
16087,49186,1448,4752,5.4,22.18845,54.43,73.70902,77.73204,1.0,0.0,49.90188889
17001,57434,6735,31259,6.3,17.14547,67.4,71.55177,72.24028,0.0,0.0,77.886
17003,38315,1312,1918,9.8,18.11698,38.14,53.04965,56.60952,0.0,0.0,41.39388889
17005,58209,1586,7484,6.8,16.67723,39.26,65.45162,69.06925,0.0,0.0,50.48988889
17007,82318,3559,25580,11.2,12.84327,80.64,54.24261,55.57869,0.0,0.0,37.943
17009,52277,757,2996,3.8,15.78441,58.93,76.0274,76.47524,0.0,0.0,43.535
17011,57728,3191,16363,7.6,18.673,42.61,56.8239,59.71665,0.0,0.0,43.22088889
