Fips,Income,Older,Urban,Trump2016,Trump2020,RepGov,Female
49047,63631,9.065196,53.15,76.65916,86.63357,1,0
49049,75296,7.071242,96.67,51.30557,67.77699,1,0
49051,85380,9.116648,73.15,50.45379,61.40151,1,0
49053,57069,18.97431,84.79,68.81761,74.37773,1,0
49055,47175,18.01126,0,68.01418,75.8174,1,0
49057,68106,10.73506,94.2,47.20261,59.17787,1,0
50001,68878,16.87225,21.57,30.11028,28.57143,1,0
50003,52510,20.35033,35.49,36.24962,34.76688,1,0
50005,50368,17.49456,25.61,42.67315,40.5158,1,0
50007,74240,12.92356,74.01,23.68275,21.24754,1,0
50009,43671,22.00647,0,55.6541,53.92336,1,0
50011,61129,13.0072,28.29,45.17628,43.64692,1,0
50013,67746,16.61871,0,39.35945,37.31189,1,0
50015,60230,14.62864,0,30.66747,27.9115,1,0
50017,62300,17.20163,2.76,37.11378,36.1348,1,0
50019,48688,19.32422,14.7,46.94212,46.1975,1,0
50021,51723,18.49021,38.99,45.08677,43.19105,1,0
50023,61808,16.24473,47.19,27.89488,25.28677,1,0
50025,54441,18.73514,31.75,25.82384,24.73593,1,0
50027,57438,19.67853,24.41,30.91406,28.94676,1,0
51001,42879,20.69127,0,54.4716,54.07381,0,0
51003,80392,16.46268,54.98,34.26088,32.17594,0,0
51005,46538,22.76757,47.61,66.69861,71.42509,0,0
51007,57280,16.9901,0,66.86567,68.28835,0,0
51009,50580,18.49646,36.34,63.5914,64.92796,0,0
51011,51131,18.26288,0,71.83807,72.31334,0,0
51013,120950,9.000384,100,16.88815,17.07588,0,0
51015,60556,18.88913,33.56,71.33466,72.64771,0,0
51017,50564,21.91324,0,69.01471,73.33067,0,0
51019,61186,18.5051,21.57,72.48376,73.14718,0,0
51021,47681,21.88317,0,82.33035,83.44352,0,0
51023,71874,18.96578,35.9,71.71825,71.49148,0,0
51025,41803,20.16835,24.49,39.82996,42.23704,0,0
51027,32144,19.02744,0,79.08894,83.50246,0,0
51029,45889,17.52165,0,54.48929,55.91927,0,0
51031,51525,17.5667,38.89,71.43067,71.07253,0,0
51033,67335,15.18546,21.6,50.34182,51.17878,0,0
51035,41517,20.93297,2.86,78.40583,80.88301,0,0
51036,56872,20.22472,0,36.87584,39.65323,0,0
51037,41382,19.79424,0,60.06561,61.62171,0,0
51041,80734,12.23064,94.07,48.45625,45.77407,0,0
51043,84021,18.54352,30.48,57.27463,55.60673,0,0
51045,50858,20.98171,0,76.83189,80.02525,0,0
51047,72111,13.77098,38.08,60.40205,59.05001,0,0
51049,46300,18.64493,4,55.24102,56.85499,0,0
51051,35047,17.93767,0,77.00234,78.70738,0,0
51053,57257,15.85612,28.79,55.02845,57.61331,0,0
51057,50785,19.57117,22.72,49.62645,49.77339,0,0
51059,122035,11.0028,98.61,29.07519,28.02839,0,0
51061,93462,14.48163,42.5,59.55716,57.50212,0,0
51063,48315,19.27438,0,66.34471,66.16709,0,0
51065,73463,18.08812,37.09,52.01601,51.48358,0,0
51067,53522,20.15157,10.77,69.24081,70.3488,0,0
51069,77684,14.59554,55.23,64.95652,62.74357,0,0
51071,50591,19.46929,33.72,72.35237,74.93462,0,0
51073,70938,16.23094,35.37,67.03032,66.75793,0,0
51075,89331,19.50024,3.01,60.11486,58.79646,0,0
51077,37550,22.23317,0.12,77.05979,80.29762,0,0
51079,67498,14.28571,48.76,62.53815,60.70197,0,0
51081,43533,20.95175,12.99,39.81205,41.84521,0,0
51083,43096,20.80634,22.92,57.22884,57.09119,0,0
51085,91028,14.8614,60.91,63.5373,62.44875,0,0
51087,68581,13.12086,95.73,36.84354,34.63789,0,0
51089,36471,20.94523,39.28,63.28603,64.06818,0,0
51091,45089,34.07573,0,68.87132,71.23288,0,0
51093,72993,16.13996,42.61,58.44929,58.43707,0,0
51095,86541,22.13691,84.15,49.80228,46.65874,0,0
51097,51124,19.77481,0,56.95713,59.53828,0,0
51099,86619,11.04381,26.81,61.31862,59.37852,0,0
51101,68724,13.52868,16.79,65.614,68.18182,0,0
51103,52814,33.9229,0,53.34141,51.69184,0,0
51105,34796,18.65013,0.44,80.63723,84.10416,0,0
51107,140382,7.557125,87.4,38.62813,36.50595,0,0
51109,63714,16.61988,0,60.016,60.66165,0,0
51111,41421,21.01028,0,57.48611,58.95,0,0
51113,60450,19.69814,0,63.71503,65.19867,0,0
51115,61764,28.56328,0,66.42101,66.95847,0,0
51117,44832,22.55439,22.19,54.576,57.18341,0,0
51119,54871,28.25982,0,61.19453,61.8423,0,0
51121,52538,11.46406,75.07,45.5674,45.80456,0,0
51125,56690,22.18453,0,50.32133,51.65307,0,0
51127,90858,14.24816,0,66.73518,66.59061,0,0
51131,43157,24.02188,0,43.78872,43.89483,0,0
51133,55418,33.03535,0,62.24315,57.38963,0,0
51135,46368,18.49894,47.66,55.26277,56.8946,0,0
51137,63681,18.99663,42.22,61.26363,59.90744,0,0
51139,49073,19.0446,19.84,73.37523,74.67636,0,0
51141,42862,23.11321,0,76.0278,78.5085,0,0
51143,44710,19.21461,14.37,68.61489,69.39259,0,0
51145,88475,16.24316,0.32,70.70978,71.23669,0,0
51147,48450,17.65981,36.79,44.9797,46.31293,0,0
51149,68133,12.9671,46.6,56.73482,57.95663,0,0
51153,106200,7.850672,95.83,37.32379,35.61494,0,0
51155,50834,20.06246,53.1,68.2504,69.79167,0,0
51157,71035,22.68737,0,56.9757,56.48855,0,0
51159,49399,22.12826,0,60.61353,62.09166,0,0
51161,68734,18.55715,81.46,61.53064,59.92585,0,0
51163,53413,23.40904,8.36,62.43332,65.36814,0,0
51165,61375,17.50377,40.67,69.16192,69.27256,0,0
51167,38966,18.0378,11.81,78.03198,81.27148,0,0
51169,40161,21.04903,17.88,81.96917,83.38393,0,0
51171,55283,19.26855,33.42,69.23039,69.51106,0,0
51173,40972,19.11812,24.71,76,77.55376,0,0
51175,52741,16.94815,2.04,56.75158,58.55304,0,0
51177,86695,11.25604,67.67,55.76245,52.32684,0,0
51179,108421,8.766477,80.25,51.78271,47.26656,0,0
51181,54663,18.1685,0,44.89437,45.29188,0,0
51183,43031,23.18841,0,40.80619,43.61242,0,0
51185,42074,18.54344,48.11,81.9681,83.09824,0,0
51187,65635,13.86493,49.59,66.11208,66.52953,0,0
51191,45510,19.95486,28.32,75.08847,75.57609,0,0
51193,51414,22.22541,21.16,52.23737,53.53871,0,0
51195,38045,15.95518,43.33,79.93462,80.44538,0,0
51197,46345,18.50891,24.67,75.80377,77.84634,0,0
51199,86317,13.91092,93.9,55.26099,52.18501,0,0
51510,99425,9.59043,100,17.80087,17.62738,0,0
51520,36903,19.53855,99.96,70.11197,68.4986,0,0
51530,43390,16.11336,96.11,59.79123,67.11095,0,0
51540,56997,9.407049,100,13.28621,12.78248,0,0
51550,78846,11.48979,92.37,48.27814,45.7721,0,0
51570,56800,19.06547,100,67.41427,65.67899,0,0
51580,40504,19.80548,100,56.94386,60.6992,0,0
51590,36015,18.60778,95.48,38.73396,38.31038,0,0
51595,36908,16.20626,93.69,33.46008,31.66737,0,0
51600,105532,13.73193,100,31.17091,29.71891,0,0
51610,137551,10.82202,100,17.25577,16.89534,0,0
51620,37327,16.57658,96.75,35.17327,36.64367,0,0
51630,58448,11.14021,98.83,33.50696,31.38703,0,0
51640,36571,19.30502,86.28,67.83749,69.674,0,0
51650,54763,13.51698,99.75,28.95152,27.96619,0,0
51660,42640,8.271955,100,35.22297,32.7227,0,0
51670,42568,14.97617,100,43.32069,41.84013,0,0
51678,48726,23.13433,100,31.29085,32.80231,0,0
51680,43200,14.95161,97.31,50.86141,47.01757,0,0
51683,79141,8.123387,100,39.01381,36.8694,0,0
51685,77032,6.752,100,33.21826,32.51191,0,0
51690,33892,19.66038,100,36.59118,36.00532,0,0
51700,50283,11.67342,99.97,34.55986,32.48279,0,0
51710,48519,10.47809,100,26.43937,26.08227,0,0
51720,34442,12.91139,97.42,70.12363,69.2692,0,0
51730,37049,14.80711,97.89,10.55624,11.21972,0,0
51735,96057,17.04782,93.5,71.535,71.33766,0,0
51740,47343,13.70267,100,29.70465,28.6102,0,0
51750,39254,9.33286,97.07,43.71685,44.08228,0,0
51760,48747,11.56803,100,15.04793,14.93626,0,0
51770,42715,14.43208,99.99,38.4514,36.02474,0,0
51775,57274,17.37712,100,59.56798,58.86905,0,0
51790,47319,20.27499,96.31,46.02477,43.84142,0,0
51800,69753,12.36962,78.37,41.03604,40.45365,0,0
51810,76520,11.85152,98.47,49.09877,46.17971,0,0
51820,47117,17.56853,97.47,52.64428,51.38565,0,0
51830,52845,19.3203,100,25.49774,28.51954,0,0
51840,51456,14.37297,100,45.26196,43.12738,0,0
53001,52012,9.412391,59.84,67.1404,66.64961,0,0
53003,49776,20.22446,93.35,58.98389,61.24174,0,0
53005,69212,12.73278,89.43,59.28459,58.58803,0,0
53007,57243,16.60964,72.78,54.96991,52.5239,0,0
53009,57183,25.96856,64.55,47.55192,46.81309,0,0
53011,73971,13.02863,86.23,46.27038,45.86116,0,0
53013,53700,25.03209,65.74,68.67802,70.30061,0,0
53015,58624,17.06714,71.35,52.90975,57.10683,0,0
53017,65912,15.08977,73.4,62.85863,60.79876,0,0
53019,40468,21.40446,0,61.17978,63.45317,0,0
53021,60483,7.659853,86.67,55.17878,55.66905,0,0
53023,50185,22.32346,0,68.26299,71.79315,0,0
53025,53688,12.25555,61.25,65.39986,65.72187,0,0
53027,48763,18.46873,59.89,49.62971,51.70781,0,0
53029,65987,21.42949,53.1,43.0383,42.18081,0,0
53031,55893,30.51571,42.53,29.78109,27.9566,0,0
53033,94822,11.60345,96.79,21.71454,22.23589,0,0
53035,76530,15.17107,83.26,39.42002,38.79891,0,0
53037,55624,14.6759,59.94,53.69804,53.50098,0,0
53039,56503,20.05835,39.79,54.67086,53.37021,0,0
53041,57019,18.67312,39.35,65.10502,64.8679,0,0
53043,53326,22.60742,0,71.94308,73.22622,0,0
53045,58239,20.43851,36.3,48.75932,50.15683,0,0
53047,48345,18.73292,20.01,57.88121,55.63387,0,0
53049,46365,26.79755,35.23,50.04219,49.43828,0,0
53051,49750,22.35202,16.89,64.28992,66.97065,0,0
53053,75022,12.07789,93.41,42.17278,42.60678,0,0
53055,62249,27.92249,0,25.03541,23.16436,0,0
53057,70955,17.91871,70.98,44.37271,44.6209,0,0
53059,64344,16.49531,0,52.0852,53.13184,0,0
53061,87096,11.46225,89.18,37.6202,37.92833,0,0
53063,59408,14.26358,86.33,49.90653,50.29144,0,0
53065,51183,19.4679,20.79,67.27704,69.67288,0,0
53067,72400,14.33371,79.01,37.79119,38.82439,0,0
53069,55692,28.84131,0,56.92242,58.40322,0,0
53071,57329,16.8618,82.88,54.6455,52.46154,0,0
53073,62262,14.85615,74.13,37.18895,36.4226,0,0
53075,45389,10.85849,72.47,45.03628,42.91868,0,0
53077,51377,12.09709,76.48,54.75756,52.5558,0,0
54001,39776,18.06969,16.28,74.85059,76.62123,0,0
54003,59619,12.67671,68.37,65.95744,64.57553,0,0
54005,38110,15.76963,18.59,74.91334,75.63249,0,0
54007,39292,19.51047,0,69.44499,72.74011,0,0
54009,48342,20.80759,57.87,68.90985,70.80518,0,0
54011,39790,16.66577,78.44,60.08379,58.13972,0,0
54013,36384,19.9071,0,77.68817,79.56917,0,0
54015,35983,17.54967,0,77.38337,79.61367,0,0
54017,44725,18.52825,0,83.05025,84.45663,0,0
54019,37867,18.02152,42.13,67.57754,68.67513,0,0
54021,38173,19.48446,39.28,74.7231,75.58228,0,0
54023,42146,20.53915,21.32,87.72498,88.41895,0,0
54025,37665,20.36587,30.26,67.92763,68.92744,0,0
54027,44442,18.57983,0,77.66741,79.64505,0,0
54029,47299,19.2558,69.69,70.16295,71.05797,0,0
54031,43573,18.87405,19.48,75.45666,76.74933,0,0
54033,47942,16.89169,62.95,67.0554,67.89102,0,0
54035,48731,18.38033,28.56,73.9924,74.71868,0,0
54037,75027,13.36928,51.63,54.7507,54.26488,0,0
54039,41926,17.56141,74.81,57.95509,56.41506,0,0
54041,40691,18.46582,31.01,76.1801,77.53788,0,0
54043,39766,16.27907,0,75.22897,76.78161,0,0
54045,34894,16.12857,29.25,80.11369,80.86903,0,0
54047,27292,18.09816,14.01,74.67228,78.87238,0,0
54049,46244,17.58301,58.52,63.69271,63.19299,0,0
54051,50064,18.52083,51.01,73.11015,74.11222,0,0
54053,43050,18.26251,34.99,75.10628,75.7922,0,0
54055,37860,18.70059,59.27,75.75375,76.53776,0,0
54057,48578,18.90289,35.41,78.50131,77.99876,0,0
54059,32917,14.95743,10.26,83.17668,85.25245,0,0
54061,51070,10.97651,73.14,51.1516,49.44619,0,0
54063,38171,21.96122,11.48,76.4903,78.08937,0,0
54065,49487,19.65418,0,74.89194,75.18114,0,0
54067,38572,18.26998,12.84,76.38786,77.88335,0,0
54069,48689,19.17576,76.91,62.16399,62.08664,0,0
54071,40415,23.53751,0,74.3462,76.0317,0,0
54073,50768,17.96151,45.54,74.82428,78.54483,0,0
54075,39467,21.55224,0,68.36143,72.23055,0,0
54077,47101,17.41064,9.55,75.33899,76.79111,0,0
54079,61995,15.66522,64.22,71.41104,70.29227,0,0
54081,41298,17.68512,60.74,74.49422,74.52728,0,0
54083,40064,19.42248,37.62,70.1091,71.09016,0,0
54085,43717,19.15633,0,83.56436,85.1973,0,0
54087,36658,18.61025,20.01,72.06725,73.10429,0,0
54089,34768,21.41993,27.87,71.05426,72.94539,0,0
54091,46370,17.4584,40.3,72.34534,74.18394,0,0
54093,48070,21.32353,0,73.81639,73.90739,0,0
54095,46054,19.27374,8.95,81.93869,82.25395,0,0
54097,41213,18.33369,36,75.93682,76.02974,0,0
54099,38704,17.57444,34.81,73.4549,74.26093,0,0
54101,34054,19.7858,0,77.29272,81.09936,0,0
54103,44685,20.69825,46.14,72.05621,74.89126,0,0
54105,44837,17.46575,0,78.96265,80.43724,0,0
54107,45278,17.82317,73.23,71.38643,70.17698,0,0
54109,35460,16.69592,11.12,83.58305,85.57961,0,0
55001,43000,27.46424,0,59.1966,62.2948,0,0
55003,44627,16.52032,45.14,43.25006,43.86205,0,0
55005,50344,18.87925,34.07,60.38465,62.34909,0,0
