Date,Return
2/12/2018,-0.572341688
2/13/2018,-0.769026402
2/14/2018,-1.997653528
2/15/2018,-0.537611652
2/16/2018,-0.290091796
2/20/2018,0.231593943
2/21/2018,0.680399427
2/22/2018,0.258211724
2/23/2018,-1.074352222
2/26/2018,-0.713949571
2/27/2018,1.323214627
2/28/2018,1.461839489
3/1/2018,1.366932665
3/2/2018,-1.234010214
3/5/2018,-1.665853964
3/6/2018,0.153671064
3/7/2018,-0.872711296
3/8/2018,-0.201066724
3/9/2018,-1.149794292
3/12/2018,0.243561236
3/13/2018,1.114921042
3/14/2018,0.903498801
3/15/2018,0.318981073
3/16/2018,0.109285246
3/19/2018,1.046283496
3/20/2018,-0.003694545
3/21/2018,0.173496128
3/22/2018,1.582617646
3/23/2018,2.31669936
3/26/2018,-1.136832848
3/27/2018,2.092650084
3/28/2018,0.352833365
3/29/2018,-0.777419975
4/2/2018,1.934864686
4/3/2018,-0.733956826
4/4/2018,-2.65238481
4/5/2018,-0.033902092
4/6/2018,1.404605504
4/9/2018,0.14155986
4/10/2018,-0.332994678
4/11/2018,-0.110072873
4/12/2018,-0.252575954
4/13/2018,0.845147888
4/16/2018,-0.123590637
4/17/2018,-0.319316467
4/18/2018,0.110823081
4/19/2018,0.281839057
4/20/2018,0.818426776
4/23/2018,0.258176672
4/24/2018,1.774175402
4/25/2018,-0.27385835
4/26/2018,-0.574035631
4/27/2018,0.164794757
4/30/2018,1.028960524
5/1/2018,-0.420667761
5/2/2018,0.589212094
5/3/2018,-0.137262635
5/4/2018,-1.72070977
5/7/2018,-0.011239836
5/8/2018,-0.157603377
5/9/2018,-0.679918951
5/10/2018,-0.621437088
5/11/2018,-0.253528068
5/14/2018,0.131698619
5/15/2018,0.180415335
5/16/2018,-0.405685232
5/17/2018,-0.025743914
5/18/2018,0.106769754
5/21/2018,-0.131857803
5/22/2018,0.492774874
5/23/2018,-0.807601097
5/24/2018,0.04031219
5/25/2018,0
5/29/2018,0.47723318
5/30/2018,-0.780031423
5/31/2018,0.444604823
6/1/2018,-0.436842253
6/4/2018,-0.134773978
6/5/2018,-0.018185058
6/6/2018,-0.583772054
6/7/2018,0.208676731
6/8/2018,-0.48401516
6/11/2018,-0.043095819
6/12/2018,0.039417267
6/13/2018,0.415488732
6/14/2018,0.100354464
6/15/2018,-0.191612071
6/18/2018,-0.388401771
6/19/2018,-0.547445255
6/20/2018,0.108585084
6/21/2018,0.623279119
6/22/2018,0.333749542
6/25/2018,0.892335424
6/26/2018,0.014728684
6/27/2018,1.068832694
6/28/2018,-0.594157208
6/29/2018,0.30868588
7/2/2018,-0.871943495
7/3/2018,0.72195589
7/5/2018,-0.345362073
7/6/2018,-0.834735987
7/9/2018,-0.488159848
7/10/2018,-0.175995831
7/11/2018,0.104639728
7/12/2018,-0.391690385
7/13/2018,-0.150439868
7/16/2018,0.107287578
7/17/2018,-0.718210218
7/18/2018,-0.178215
7/19/2018,0.110591132
7/20/2018,0.032167853
7/23/2018,-0.268384315
7/24/2018,0.06388587
7/25/2018,-0.952626141
7/26/2018,-0.049429376
7/27/2018,0.807154514
7/30/2018,0.554153652
7/31/2018,-0.185174675
8/1/2018,0.248619479
8/2/2018,-1.073767794
8/3/2018,-0.378723323
8/6/2018,-0.352559564
8/7/2018,-0.066565749
8/8/2018,-0.024519428
8/9/2018,0.161101111
8/10/2018,0.102313631
8/13/2018,0.483294527
8/14/2018,-0.34638094
8/15/2018,0.212481758
8/16/2018,-0.232887796
8/17/2018,-0.433361891
8/20/2018,-0.035019784
8/21/2018,-0.031439651
8/22/2018,-0.101443961
8/23/2018,0.062940868
8/24/2018,-0.37355397
8/27/2018,-0.318498251
8/28/2018,0.130890464
8/29/2018,-0.454923829
8/30/2018,0.219981438
8/31/2018,-0.162159125
9/4/2018,0.010349848
9/5/2018,0.131303339
9/6/2018,0.342379395
9/7/2018,-0.216041179
9/10/2018,0.221647164
9/11/2018,-0.584609747
9/12/2018,-0.020755899
9/13/2018,-0.175661335
9/14/2018,0.061840514
9/17/2018,0.508909623
9/18/2018,-0.459291753
9/19/2018,-0.08591951
9/20/2018,-0.321204193
9/21/2018,0.37531339
9/24/2018,0.109839708
9/25/2018,0.267553597
9/26/2018,0.354061045
9/27/2018,-0.096414723
9/28/2018,-0.25173662
10/1/2018,0.130079086
10/2/2018,0
10/3/2018,0.34842831
10/4/2018,0.597565438
10/5/2018,0.645515892
10/8/2018,-0.26825258
10/9/2018,-0.003472285
10/10/2018,2.973886758
10/11/2018,1.772042093
10/12/2018,0.296266587
10/15/2018,0.417344965
10/16/2018,-1.37382065
10/17/2018,-0.003569391
10/18/2018,1.073729443
10/19/2018,0.317542303
10/22/2018,0.718407942
10/23/2018,-0.981720938
10/24/2018,2.930516365
10/25/2018,-1.009792037
10/26/2018,0.221881006
10/29/2018,1.837798817
10/30/2018,-1.554964842
10/31/2018,0.007385553
11/1/2018,-0.703241516
11/2/2018,1.040940855
11/5/2018,-0.3487054
11/6/2018,-0.658564303
11/7/2018,-1.242978824
11/8/2018,-0.139236379
11/9/2018,0.455144251
11/12/2018,1.666724978
11/13/2018,0.37716431
11/14/2018,1.444409083
11/15/2018,-1.577494611
11/16/2018,-0.713787091
11/19/2018,1.446614969
11/20/2018,0.467285978
11/21/2018,0.315954279
11/23/2018,-0.026600426
11/26/2018,-0.647152158
11/27/2018,-0.773446734
11/28/2018,-1.84717392
11/29/2018,-0.098651861
11/30/2018,-0.671997375
12/3/2018,0.349654276
12/4/2018,2.916979253
12/6/2018,-1.474121092
12/7/2018,2.185847323
12/10/2018,-0.265790338
12/11/2018,1.318836938
12/12/2018,0.751489884
12/13/2018,0.431485085
12/14/2018,0.946908307
12/17/2018,1.557437584
12/18/2018,0.824265125
12/19/2018,1.53231298
12/20/2018,1.076604094
12/21/2018,2.447924081
12/24/2018,1.966196928
12/26/2018,-4.326817797
12/27/2018,-2.267386668
12/28/2018,0.733232625
12/31/2018,-0.144253888
1/2/2019,-1.707454699
1/3/2019,1.619461413
1/4/2019,-1.938690205
1/7/2019,-0.668804854
1/8/2019,0.019475897
1/9/2019,-0.159187375
1/10/2019,-1.022397135
1/11/2019,-0.504508707
1/14/2019,-0.210234771
1/15/2019,-0.981304372
1/16/2019,-0.057517926
1/17/2019,-1.134564396
1/18/2019,-0.558525149
1/22/2019,0.740133656
1/23/2019,0.227266383
1/24/2019,-0.129173288
1/25/2019,-0.064008889
1/28/2019,-0.140474194
1/29/2019,0.193243776
1/30/2019,-0.935488851
1/31/2019,-0.90463269
2/1/2019,0.033313345
2/4/2019,-0.684908409
2/5/2019,-0.242256642
2/6/2019,0.018336082
2/7/2019,0.295263525
2/8/2019,-0.640000372
2/11/2019,0.213870566
2/12/2019,-0.61669221
2/13/2019,0.01454714
2/14/2019,-0.219156258
2/15/2019,-0.365468973
2/19/2019,-0.495513218
2/20/2019,-0.215977108
2/21/2019,0.100827867
2/22/2019,-0.37036786
2/25/2019,0.431026949
2/26/2019,-0.068069357
2/27/2019,-0.244155905
2/28/2019,0.1003721
3/1/2019,0.007127728
3/4/2019,0.781254245
3/5/2019,0.186027038
3/6/2019,0.651981744
3/7/2019,0.657434919
3/8/2019,-0.556894918
3/11/2019,-1.155268431
3/12/2019,-0.154085861
3/13/2019,-0.306611868
3/14/2019,0.074631625
3/15/2019,-0.274466734
3/18/2019,-0.277037483
3/19/2019,0.391526211
3/20/2019,0.216195064
3/21/2019,-1.457381621
3/22/2019,1.401737514
3/25/2019,-0.060965325
3/26/2019,-0.046266773
3/27/2019,0.519366468
3/28/2019,-0.128405562
3/29/2019,-0.031869399
4/1/2019,-0.396900229
4/2/2019,0.024474898
4/3/2019,0.313237498
4/4/2019,-0.139477649
4/5/2019,-0.225755061
4/8/2019,-0.23950121
4/9/2019,0.142500695
4/10/2019,-0.180706821
4/11/2019,0.214657767
4/12/2019,-0.055173793
4/15/2019,0.093022674
4/16/2019,0.271527055
4/17/2019,0.66917709
4/18/2019,0.027582557
4/22/2019,-0.380390756
4/23/2019,-0.756850163
4/24/2019,0.191262674
4/25/2019,0.023965152
4/26/2019,-0.448475855
4/29/2019,-0.122648287
4/30/2019,-0.180585035
5/1/2019,0.987378865
5/2/2019,0.171420739
5/3/2019,-0.413220399
5/6/2019,-1.234228868
5/7/2019,0.765121849
5/8/2019,0
5/9/2019,-0.501347314
5/10/2019,-0.868290401
5/13/2019,0.552378701
5/14/2019,-0.500019167
5/15/2019,-1.232288806
5/16/2019,-0.650719293
5/17/2019,-0.245486766
5/20/2019,0.038719285
5/21/2019,-0.237911707
5/22/2019,-0.063055874
5/23/2019,0.36021648
5/24/2019,0.338334755
5/28/2019,1.038539702
5/29/2019,0.229470077
5/30/2019,0.02865752
5/31/2019,0.33672084
6/3/2019,0.268784645
6/4/2019,-1.230515322
6/5/2019,-0.223144557
6/6/2019,-0.533015268
6/7/2019,-0.601546197
6/10/2019,0.138229259
6/11/2019,0.71823639
6/12/2019,0.086613078
6/13/2019,-0.062195233
6/14/2019,0
6/17/2019,0.051807822
6/18/2019,-0.346607278
6/19/2019,-0.1743326
6/20/2019,0.060810699
6/21/2019,0.044199843
6/24/2019,0.200522033
6/25/2019,1.001022091
6/26/2019,0.438731448
6/27/2019,-0.065223302
6/28/2019,-0.143554932
7/1/2019,0.343801073
7/2/2019,-0.277395231
7/3/2019,-0.545122498
7/5/2019,-0.342922604
7/8/2019,0.063971918
7/9/2019,-0.558297675
7/10/2019,-0.080433691
7/11/2019,0.003343913
7/12/2019,-0.266796059
7/15/2019,0.126193004
7/16/2019,0.289371368
7/17/2019,0.670562135
7/18/2019,-0.551830475
7/19/2019,0.956537766
7/22/2019,-0.097445991
7/23/2019,-0.297514192
7/24/2019,-0.752030477
7/25/2019,0.312355285
7/26/2019,-0.415613765
7/29/2019,0.139132766
7/30/2019,-0.27008002
7/31/2019,1.18276259
8/1/2019,0.927422696
8/2/2019,0.418584643
8/5/2019,1.482171911
8/6/2019,-0.661041577
8/7/2019,-1.255276749
8/8/2019,-1.381120112
8/9/2019,0.328112668
8/12/2019,0.651808546
8/13/2019,-1.671647379
8/14/2019,1.447569306
8/15/2019,0.080739608
8/16/2019,-0.827281105
8/19/2019,-0.047908895
8/20/2019,0.575793626
8/21/2019,0.010256769
8/22/2019,0.296704282
8/23/2019,2.08648657
8/26/2019,-0.254120175
8/27/2019,0.922157186
8/28/2019,-0.961067958
8/29/2019,-0.294798436
8/30/2019,0.601586906
9/3/2019,-0.058499844
9/4/2019,-0.307018474
9/5/2019,-0.347046049
9/6/2019,0.04025388
9/9/2019,0.314235125
9/10/2019,-0.258952125
9/11/2019,-0.596374508
9/12/2019,-0.013280996
9/13/2019,0.228644377
9/16/2019,-0.106726255
9/17/2019,-0.326735678
9/18/2019,-0.203007095
9/19/2019,0.149242862
9/20/2019,0.692497704
9/23/2019,-0.221812477
9/24/2019,1.18232823
9/25/2019,-0.560887975
9/26/2019,0.211673887
9/27/2019,0.815899374
9/30/2019,-0.27029361
10/1/2019,1.511385824
10/2/2019,1.180103602
10/3/2019,-0.906853486
10/4/2019,-1.102559193
10/7/2019,0.1328974
10/8/2019,0.862427818
10/9/2019,-0.178844024
10/10/2019,-0.707465159
10/11/2019,-0.003378675
10/14/2019,-0.006764776
10/15/2019,-0.599124525
10/16/2019,-0.010054295
10/17/2019,0.133473708
10/18/2019,0.24105293
10/21/2019,-0.190360355
10/22/2019,0.522315879
10/23/2019,-0.384960987
10/24/2019,0.17945864
10/25/2019,-0.620543158
10/28/2019,-0.118830791
10/29/2019,-0.06930396
10/30/2019,-0.233998621
10/31/2019,0.263051322
11/1/2019,-0.400105584
11/4/2019,0.155923661
11/5/2019,0.182059562
11/6/2019,-0.022801355
11/7/2019,0.126394008
11/8/2019,-0.370374933
11/11/2019,-0.302515438
11/12/2019,-0.08097166
11/13/2019,-0.386477212
11/14/2019,-0.246115152
11/15/2019,-0.247578943
11/18/2019,-0.157285013
11/19/2019,0.239861845
11/20/2019,0.163842843
11/21/2019,0.199435804
11/22/2019,0.041790158
11/25/2019,-0.445536237
11/26/2019,-0.213772053
11/27/2019,-0.276541128
11/29/2019,0.17467669
12/2/2019,0.937722444
12/3/2019,-0.29159048
12/4/2019,-0.244602179
12/5/2019,0.067265155
12/6/2019,-0.23876226
12/9/2019,0.178093435
12/10/2019,0.092412209
12/11/2019,-0.124196415
12/12/2019,-0.858700525
12/13/2019,-0.142017864
12/16/2019,-0.087713489
12/17/2019,0.109404222
12/18/2019,0.12812625
12/19/2019,-0.343966867
12/20/2019,-0.084260128
12/23/2019,0.115051775
12/24/2019,0.074653933
12/26/2019,-0.401059544
12/27/2019,0.271824621
12/30/2019,0.579044722
12/31/2019,-0.414933393
1/2/2020,-0.411073117
1/3/2020,-0.389214094
1/6/2020,-0.982877812
1/7/2020,0.089770915
1/8/2020,-0.467582211
1/9/2020,-0.150229947
1/10/2020,0.482757786
1/13/2020,-0.477954879
1/14/2020,0.006104071
1/15/2020,-0.256604852
1/16/2020,-0.370033654
1/17/2020,-0.075369307
1/21/2020,-0.120880631
1/22/2020,0.270886717
1/23/2020,-0.329672439
1/24/2020,1.103962513
1/27/2020,-0.145497632
1/28/2020,-0.562978223
1/29/2020,0.535967469
1/30/2020,-1.023556589
1/31/2020,1.611617431
2/3/2020,-0.238128649
2/4/2020,-0.301762117
2/5/2020,-0.177565239
2/6/2020,-0.020965829
2/7/2020,0.186285376
2/10/2020,-1.041566852
2/11/2020,0.267727864
2/12/2020,-0.175170271
2/13/2020,-0.357295615
2/14/2020,-0.026664691
2/18/2020,-0.065377253
2/19/2020,-0.162819203
2/20/2020,0.233901233
2/21/2020,0.593194621
2/24/2020,0.22281425
2/25/2020,3.485215759
2/26/2020,0.853011987
2/27/2020,2.602625952
2/28/2020,-2.61863446
3/2/2020,-3.648437453
3/3/2020,2.991925687
3/4/2020,-2.201747717
3/5/2020,0.826290219
3/6/2020,-1.470236087
3/9/2020,0.388658571
3/10/2020,-1.327992482
3/11/2020,2.258648639
3/12/2020,3.082030859
3/13/2020,-2.368015164
3/16/2020,0.55144997
3/17/2020,-3.166834077
3/18/2020,-1.587301587
3/19/2020,-0.526643678
3/20/2020,5.661153695
3/23/2020,2.296334175
3/24/2020,-3.724083301
3/25/2020,-0.784088716
3/26/2020,-4.680990627
3/27/2020,-0.059222963
3/30/2020,-2.326944493
3/31/2020,1.078445664
4/1/2020,0.737963557
4/2/2020,-2.708103897
4/3/2020,1.02488158
4/6/2020,-2.722614454
4/7/2020,3.311325735
4/8/2020,-2.265266534
4/9/2020,-0.223368049
4/13/2020,0.534030064
4/14/2020,-1.000070428
4/15/2020,-0.068452281
4/16/2020,0.017907219
4/17/2020,-0.441520071
4/20/2020,0.360917538
4/21/2020,1.333430367
4/22/2020,-0.269444938
4/23/2020,0.502692806
4/24/2020,-0.797916116
4/27/2020,-0.676905525
4/28/2020,1.817736994
4/29/2020,-0.576267282
4/30/2020,0.421644797
5/1/2020,0.883245949
5/4/2020,-1.008056244
5/5/2020,0.156995875
5/6/2020,1.315792557
5/7/2020,0.024329105
5/8/2020,-0.463776158
5/11/2020,-0.743956751
5/12/2020,2.423498343
5/13/2020,1.559110687
5/14/2020,-2.158088812
5/15/2020,-1.384709448
5/18/2020,-0.66541958
5/19/2020,0.808562919
5/20/2020,-0.375223438
5/21/2020,0.643554009
5/22/2020,-0.295344054
5/26/2020,0.943929409
5/27/2020,-0.466703304
5/28/2020,0.5514502
5/29/2020,-0.614962658
6/1/2020,-0.635660705
6/2/2020,-0.499102613
6/3/2020,-0.625323318
6/4/2020,-0.080357434
6/5/2020,-0.665127802
6/8/2020,-0.930613638
6/9/2020,-0.152988142
6/10/2020,0.752912981
6/11/2020,3.483595426
6/12/2020,1.307422505
6/15/2020,-3.029997763
6/16/2020,0.798789119
6/17/2020,0.767345798
6/18/2020,-0.570945758
6/19/2020,1.760192816
6/22/2020,-0.85392548
6/23/2020,0.459345448
6/24/2020,1.855796564
6/25/2020,-1.278546475
6/26/2020,1.995693729
6/29/2020,-1.01190636
6/30/2020,-1.43754569
7/1/2020,-0.30687146
7/2/2020,0.63963183
7/6/2020,-0.214935996
7/7/2020,0.507326392
7/8/2020,-0.499033112
7/9/2020,0.776414288
7/10/2020,-1.043555096
7/13/2020,1.652456476
7/14/2020,-1.7938159
7/15/2020,0.173691261
7/16/2020,-0.312705204
7/17/2020,0.049709208
7/20/2020,-0.89911149
7/21/2020,0.441109495
7/22/2020,-0.690034513
7/23/2020,1.075140132
7/24/2020,0.021812431
7/27/2020,-0.494355618
7/28/2020,0.390776301
7/29/2020,-0.931329954
7/30/2020,-0.639949375
7/31/2020,-0.190240875
8/3/2020,-0.143153628
8/4/2020,-0.671022113
8/5/2020,-0.193074486
8/6/2020,-0.85977311
8/7/2020,-0.387064331
8/10/2020,-0.152214231
8/11/2020,1.202320893
8/12/2020,-0.596231811
8/13/2020,-0.065358132
8/14/2020,-0.12781784
8/17/2020,0.008876724
8/18/2020,-0.08867382
8/19/2020,0.536787219
8/20/2020,-0.87071032
8/21/2020,-0.461647118
8/24/2020,-0.233841346
8/25/2020,-0.171745117
8/26/2020,-0.815058858
8/27/2020,0.051655044
8/28/2020,-0.326231969
8/31/2020,0.296848289
9/1/2020,-0.682451975
9/2/2020,-0.854314966
9/3/2020,2.944890029
9/4/2020,1.028514705
9/8/2020,1.039470195
9/9/2020,-0.663611637
9/10/2020,2.319932081
9/11/2020,0.524092956
9/14/2020,-0.287416228
9/15/2020,0.278489099
9/16/2020,0.787679108
9/17/2020,-0.683534601
9/18/2020,1.4074011
9/21/2020,-0.389925991
9/22/2020,-0.526518235
9/23/2020,2.496216123
9/24/2020,-0.709793597
9/25/2020,-1.90651133
9/28/2020,-0.291099273
9/29/2020,0.479086743
9/30/2020,-0.540400199
10/1/2020,0.192482157
10/2/2020,-0.645156443
10/5/2020,-1.100997447
10/6/2020,1.46509692
10/7/2020,-0.780792334
10/8/2020,-0.271253605
10/9/2020,-0.373309413
10/12/2020,-0.812379368
10/13/2020,0.610308279
10/14/2020,0.803993443
10/15/2020,-1.102676413
10/16/2020,0.478559733
10/19/2020,1.904484186
10/20/2020,0.023288302
10/21/2020,0.174751995
10/22/2020,-0.481103931
10/23/2020,0.04335964
10/26/2020,0.800862234
10/27/2020,0.453263761
10/28/2020,1.638061398
10/29/2020,-0.939098517
10/30/2020,0.530032291
11/2/2020,0
11/3/2020,-0.70124876
11/4/2020,-0.786253628
11/5/2020,-0.286336052
11/6/2020,-0.065730576
11/9/2020,2.585378733
11/10/2020,-0.155596768
11/11/2020,-0.075762908
11/12/2020,0.666515576
11/13/2020,-0.796582061
11/16/2020,-0.440466494
11/17/2020,-0.180568936
11/18/2020,1.282869676
11/19/2020,-0.61304639
11/20/2020,0.606996643
11/23/2020,-0.050378415
11/24/2020,-0.835626461
11/25/2020,0.129430505
11/27/2020,0.046719163
11/30/2020,0.212217575
12/1/2020,-0.123090514
12/2/2020,-0.539992863
12/3/2020,-0.002729628
12/4/2020,-0.688772447
12/7/2020,-0.018971059
12/8/2020,-0.666271074
12/9/2020,1.086604547
12/10/2020,-0.3722298
12/11/2020,-0.38366512
12/14/2020,1.079647037
12/15/2020,-0.59608112
12/16/2020,-0.094642257
12/17/2020,-0.080654944
12/18/2020,0.482520957
12/21/2020,-0.791841519
12/22/2020,0.263436904
12/23/2020,0.192785924
12/24/2020,-0.249949205
12/28/2020,-0.115678434
12/29/2020,0.628663496
12/30/2020,0.09400172
12/31/2020,-0.564851796
1/4/2021,1.737227634
1/5/2021,-0.87747377
1/6/2021,-1.03865113
1/7/2021,-0.797660184
1/8/2021,-0.176046141
1/11/2021,-0.222309378
1/12/2021,0.031678322
1/13/2021,-0.290476906
1/14/2021,0.559658694
1/15/2021,0.270755202
1/19/2021,-0.081936354
1/20/2021,-0.729456091
1/21/2021,0.065021199
1/22/2021,-0.164814912
1/25/2021,-0.187661786
1/26/2021,0.420330293
1/27/2021,1.528061908
1/28/2021,-0.337448201
1/29/2021,1.480179412
2/1/2021,-0.67162849
2/2/2021,-0.500459378
2/3/2021,0.154271519
2/4/2021,-0.843433015
2/5/2021,0.126229002
2/8/2021,-0.318550373
2/9/2021,-0.164270687
2/10/2021,0.52025095
2/11/2021,0.135466469
2/12/2021,-0.715662167
2/16/2021,0.421363346
2/17/2021,-0.504585302
2/18/2021,-0.290049799
2/19/2021,0.520317281
2/22/2021,0.007750478
2/23/2021,-0.738313308
2/24/2021,-1.408123155
2/25/2021,2.069623452
2/26/2021,1.038121748
3/1/2021,-1.03477555
3/2/2021,0.841413458
3/3/2021,1.132739547
3/4/2021,1.18566418
3/5/2021,-0.833205613
3/8/2021,0.764312112
3/9/2021,-0.342103662
3/10/2021,0.028231415
3/11/2021,-0.331435118
3/12/2021,-0.507560121
3/15/2021,-0.527481315
3/16/2021,0.292140675
3/17/2021,-0.691965378
3/18/2021,0.760494807
3/19/2021,0.10259413
3/22/2021,-0.656359
3/23/2021,0.614938117
3/24/2021,0.890028389
3/25/2021,-0.963780738
3/26/2021,-1.291795997
3/29/2021,-0.349899853
3/30/2021,-0.07859591
3/31/2021,-0.250415088
4/1/2021,-0.554716625
4/5/2021,-0.71878106
4/6/2021,-0.088718699
4/7/2021,-0.160120707
4/8/2021,-0.144631679
4/9/2021,-0.759072183
4/12/2021,-0.192286476
4/13/2021,-0.323180814
4/14/2021,0.334271987
4/15/2021,-0.514817289
4/16/2021,-0.002399041
4/19/2021,0.252250751
4/20/2021,0.420379064
4/21/2021,-1.108113263
4/22/2021,0.870428688
4/23/2021,-0.937339852
4/26/2021,-0.040720343
4/27/2021,0.098103512
4/28/2021,0.098131687
4/29/2021,0.061859772
4/30/2021,0.079021382
5/3/2021,0.293250607
5/4/2021,0.10815776
5/5/2021,0.390532603
5/6/2021,-0.779169396
5/7/2021,-0.531086694
5/10/2021,1.079289467
5/11/2021,-0.268696438
5/12/2021,1.41526806
5/13/2021,-0.788560185
5/14/2021,-0.815564985
5/17/2021,-0.03128963
5/18/2021,0.928327588
5/19/2021,-0.968242375
5/20/2021,-0.845073118
5/21/2021,0.462972395
5/24/2021,-0.438495476
5/25/2021,0.49722767
5/26/2021,-0.047750377
5/27/2021,0.209439982
5/28/2021,0.220916454
6/1/2021,0.686275399
6/2/2021,0.00951733
6/3/2021,-0.220170632
6/4/2021,-0.439692454
6/7/2021,0.094652974
6/8/2021,0.19616318
6/9/2021,0.361548047
6/10/2021,-0.15367742
6/11/2021,-0.025927863
6/14/2021,-0.195560402
6/15/2021,0.220958575
6/16/2021,0.593462537
6/17/2021,-0.071142835
6/18/2021,0.520267333
6/21/2021,-0.9740876
6/22/2021,-0.537003438
6/23/2021,0.139416337
6/24/2021,-0.049422437
6/25/2021,-0.166703689
6/28/2021,-0.07022684
6/29/2021,0.042066233
6/30/2021,-0.198967023
7/1/2021,-0.363746128
7/2/2021,-0.474897014
7/6/2021,0.195953249
7/7/2021,-0.184473318
7/8/2021,-0.499093709
7/9/2021,-0.691279219
7/12/2021,-0.378934393
7/13/2021,0.148999178
7/14/2021,0.265204393
7/15/2021,0.013798671
7/16/2021,1.071079538
7/19/2021,0.286257536
7/20/2021,-1.263861372
7/21/2021,-0.511169917
7/22/2021,-0.165616464
7/23/2021,-0.553120557
7/26/2021,-0.389244726
7/27/2021,0.204585936
7/28/2021,0.193323784
7/29/2021,-0.188710606
7/30/2021,-0.137015824
8/2/2021,0.624517424
8/3/2021,-0.618098711
8/4/2021,0.181906408
8/5/2021,-0.349827131
8/6/2021,-0.088211716
8/9/2021,0.074579851
8/10/2021,-0.015817086
8/11/2021,0.009014465
8/12/2021,-0.335870794
8/13/2021,-0.074062928
8/16/2021,-0.548894789
8/17/2021,0.045016434
8/18/2021,0.853349755
8/19/2021,-0.822884015
8/20/2021,-0.710986058
8/23/2021,-0.471741841
8/24/2021,0
8/25/2021,-0.165113903
8/26/2021,0.523834751
8/27/2021,-0.700036911
8/30/2021,-0.279399959
8/31/2021,0.126071482
9/1/2021,0.167935744
9/2/2021,0.028678417
9/3/2021,-0.243368285
9/7/2021,0.276114958
9/8/2021,-0.004433232
9/9/2021,0.381628789
9/10/2021,1.241576554
9/13/2021,0.459171704
9/14/2021,0.881456316
9/15/2021,-0.733212639
9/16/2021,0.033531699
9/17/2021,0.791157713
9/20/2021,0.193155811
9/21/2021,0.664328685
9/22/2021,-0.415089336
9/23/2021,-0.75707331
9/24/2021,-0.55953289
9/27/2021,0.038387345
9/28/2021,1.357775017
9/29/2021,0.170038373
9/30/2021,1.577903347
10/1/2021,-0.756410719
10/4/2021,1.006924942
10/5/2021,-0.664748993
10/6/2021,-1.311530073
10/7/2021,-0.061586485
10/8/2021,0.368623364
10/11/2021,0.565010975
10/12/2021,0.470543746
10/13/2021,-0.108118518
10/14/2021,-0.778904323
10/15/2021,-0.251825745
10/18/2021,-0.725274454
10/19/2021,-0.383142197
10/20/2021,-0.283731737
10/21/2021,-0.402861422
10/22/2021,0.002209079
10/25/2021,-0.279560844
10/26/2021,0.271220684
10/27/2021,0.549898112
10/28/2021,-0.627940117
10/29/2021,-0.74144055
11/1/2021,0.05648034
11/2/2021,-0.365041284
11/3/2021,-0.741385885
11/4/2021,-0.333079562
11/5/2021,0.159819298
11/8/2021,0.163938467
11/9/2021,0.413364436
11/10/2021,0.420978576
11/11/2021,0.309538064
11/12/2021,-0.462245017
11/15/2021,0.258198609
11/16/2021,-0.455957407
11/17/2021,0.183365672
11/18/2021,-0.104428653
11/19/2021,0.153312328
11/22/2021,0.705049564
11/23/2021,-0.207611189
11/24/2021,-0.725229373
11/26/2021,0.728899734
11/29/2021,-0.114206691
11/30/2021,1.393939827
12/1/2021,2.413138948
12/2/2021,-1.479817815
12/3/2021,1.252259476
12/6/2021,-0.58316795
12/7/2021,-0.833314306
12/8/2021,-0.174947083
12/9/2021,0.384489592
12/10/2021,-0.321799323
12/13/2021,0.769900462
12/14/2021,-0.058301627
12/15/2021,-1.549348927
12/16/2021,1.295045159
12/17/2021,0.363989393
12/20/2021,-0.11001584
12/21/2021,-0.970326235
12/22/2021,-1.058794033
12/23/2021,-0.394667947
12/27/2021,-1.101557434
12/28/2021,0.177929749
12/29/2021,-0.104826196
12/30/2021,0.370344826
12/31/2021,0.142970309
1/3/2022,-0.29603255
1/4/2022,0.348485663
1/5/2022,1.840053426
1/6/2022,-0.010683494
1/7/2022,0.397481772
1/10/2022,-0.607304501
1/11/2022,-0.971560066
1/12/2022,0.120869188
1/13/2022,1.622228969
1/14/2022,-0.765410999
1/18/2022,0.706921319
1/19/2022,1.392618892
1/20/2022,1.542699725
1/21/2022,1.701227003
1/24/2022,-1.807744142
1/25/2022,-0.325590682
1/26/2022,1.665455614
1/27/2022,1.601793419
1/28/2022,-2.142465367
1/31/2022,-1.964920269
2/1/2022,-0.503687547
2/2/2022,-0.406148408
2/3/2022,0.96463153
2/4/2022,-0.526494
2/7/2022,0.500545027
2/8/2022,-0.942401651
2/9/2022,-0.509645445
2/10/2022,0.447553733
2/11/2022,1.991502842
2/14/2022,0.204588101
2/15/2022,-0.534107439
2/16/2022,-0.601449112
2/17/2022,1.389829653
2/18/2022,0.708841399
2/22/2022,0.537175651
2/23/2022,2.475382957
2/24/2022,-4.204174849
2/25/2022,-1.8947453
2/28/2022,-1.064742266
3/1/2022,1.163110954
3/2/2022,-1.276688962
3/3/2022,1.080666104
3/4/2022,-0.097281529
3/7/2022,2.808479976
3/8/2022,0.803106392
3/9/2022,-0.533939154
3/10/2022,-0.700563779
3/11/2022,1.88031115
3/14/2022,0.924235516
3/15/2022,-1.524650206
3/16/2022,-1.332894415
3/17/2022,-1.72513459
3/18/2022,-1.488581963
3/21/2022,-0.01125692
3/22/2022,-0.836587971
